trade_date,name,open,high,low,close,change,change_pct,fetched_at
2021-10-06,テクノロジー指数,,,,204.9839,-0.2056,-0.1002,2026-08-30T19:23:52+09:00
2021-10-06,ライジングサン指数,,,,190.3839,-0.54,-0.2828,2026-08-30T19:23:52+09:00
2021-10-07,ブルジョワ地主指数,,,,120.0978,-0.2307,-0.1917,2026-08-30T19:23:52+09:00
2021-10-07,政治寄生指数,,,,192.8647,-0.2434,-0.126,2026-08-30T19:23:52+09:00
2021-10-07,中抜きピンハネ指数,,,,248.6064,-0.7552,-0.3029,2026-08-30T19:23:52+09:00
2021-10-07,ライフライン占有指数,,,,100.2488,-1.753,-1.7186,2026-08-30T19:23:52+09:00
2021-10-07,日銭商い指数,,,,152.7299,-0.9149,-0.5955,2026-08-30T19:23:52+09:00
2021-10-07,ハードグッズ指数,,,,144.2836,0.234,0.1624,2026-08-30T19:23:52+09:00
2021-10-07,自己顕示欲指数,,,,169.7205,-1.6635,-0.9706,2026-08-30T19:23:52+09:00
2021-10-07,脳Hack指数,,,,213.192,0.8013,0.3773,2026-08-30T19:23:52+09:00
2021-10-07,テクノロジー指数,,,,205.1768,0.1929,0.0941,2026-08-30T19:23:52+09:00
2021-10-07,ライジングサン指数,,,,190.549,0.1651,0.0867,2026-08-30T19:23:52+09:00
2021-10-08,ブルジョワ地主指数,,,,120.9075,0.8097,0.6742,2026-08-30T19:23:52+09:00
2021-10-08,政治寄生指数,,,,194.707,1.8423,0.9552,2026-08-30T19:23:52+09:00
2021-10-08,中抜きピンハネ指数,,,,252.8104,4.204,1.691,2026-08-30T19:23:52+09:00
2021-10-08,ライフライン占有指数,,,,100.6705,0.4217,0.4207,2026-08-30T19:23:52+09:00
2021-10-08,日銭商い指数,,,,153.8236,1.0937,0.7161,2026-08-30T19:23:52+09:00
2021-10-08,ハードグッズ指数,,,,146.5434,2.2598,1.5662,2026-08-30T19:23:52+09:00
2021-10-08,自己顕示欲指数,,,,171.7365,2.016,1.1878,2026-08-30T19:23:52+09:00
2021-10-08,脳Hack指数,,,,216.8734,3.6814,1.7268,2026-08-30T19:23:52+09:00
2021-10-08,テクノロジー指数,,,,207.4276,2.2508,1.097,2026-08-30T19:23:52+09:00
2021-10-08,ライジングサン指数,,,,192.7736,2.2246,1.1675,2026-08-30T19:23:52+09:00
2021-10-11,ブルジョワ地主指数,,,,122.8024,1.8949,1.5672,2026-08-30T19:23:52+09:00
2021-10-11,政治寄生指数,,,,196.5066,1.7996,0.9243,2026-08-30T19:23:52+09:00
2021-10-11,中抜きピンハネ指数,,,,257.4911,4.6807,1.8515,2026-08-30T19:23:52+09:00
2021-10-11,ライフライン占有指数,,,,101.5909,0.9204,0.9143,2026-08-30T19:23:52+09:00
2021-10-11,日銭商い指数,,,,155.0727,1.2491,0.812,2026-08-30T19:23:52+09:00
2021-10-11,ハードグッズ指数,,,,149.7084,3.165,2.1598,2026-08-30T19:23:52+09:00
2021-10-11,自己顕示欲指数,,,,174.7831,3.0466,1.774,2026-08-30T19:23:52+09:00
2021-10-11,脳Hack指数,,,,219.8688,2.9954,1.3812,2026-08-30T19:23:52+09:00
2021-10-11,テクノロジー指数,,,,210.3266,2.899,1.3976,2026-08-30T19:23:52+09:00
2021-10-11,ライジングサン指数,,,,196.1016,3.328,1.7264,2026-08-30T19:23:52+09:00
2021-10-12,ブルジョワ地主指数,,,,121.9053,-0.8971,-0.7305,2026-08-30T19:23:52+09:00
2021-10-12,政治寄生指数,,,,194.2952,-2.2114,-1.1254,2026-08-30T19:23:52+09:00
2021-10-12,中抜きピンハネ指数,,,,254.7052,-2.7859,-1.0819,2026-08-30T19:23:52+09:00
2021-10-12,ライフライン占有指数,,,,99.6265,-1.9644,-1.9336,2026-08-30T19:23:52+09:00
2021-10-12,日銭商い指数,,,,152.5967,-2.476,-1.5967,2026-08-30T19:23:52+09:00
2021-10-12,ハードグッズ指数,,,,149.314,-0.3944,-0.2634,2026-08-30T19:23:52+09:00
2021-10-12,自己顕示欲指数,,,,170.2677,-4.5154,-2.5834,2026-08-30T19:23:52+09:00
2021-10-12,脳Hack指数,,,,217.2154,-2.6534,-1.2068,2026-08-30T19:23:52+09:00
2021-10-12,テクノロジー指数,,,,209.3199,-1.0067,-0.4786,2026-08-30T19:23:52+09:00
2021-10-12,ライジングサン指数,,,,195.6687,-0.4329,-0.2208,2026-08-30T19:23:52+09:00
2021-10-13,ブルジョワ地主指数,,,,121.1303,-0.775,-0.6357,2026-08-30T19:23:52+09:00
2021-10-13,政治寄生指数,,,,194.9082,0.613,0.3155,2026-08-30T19:23:52+09:00
2021-10-13,中抜きピンハネ指数,,,,254.847,0.1418,0.0557,2026-08-30T19:23:52+09:00
2021-10-13,ライフライン占有指数,,,,99.0572,-0.5693,-0.5714,2026-08-30T19:23:52+09:00
