trade_date,category,name,symbol,source,open,high,low,close,volume,currency,exchange,fetched_at
2026-07-20,個別株,LVMH,MC.PA,yahoo,491.95001220703125,494.54998779296875,484.25,486.8500061035156,288346,EUR,PAR,2026-08-10T22:49:08+09:00
2026-07-20,個別株,マクドナルド,MCD,yahoo,269.75,270.0,266.260009765625,267.6400146484375,3693400,USD,NYQ,2026-08-10T22:49:08+09:00
2026-07-20,個別株,メタ,META,yahoo,646.7000122070312,653.2999877929688,636.010009765625,645.8499755859375,10225200,USD,NMS,2026-08-10T22:49:08+09:00
2026-07-20,個別株,マイクロソフト,MSFT,yahoo,391.4100036621094,403.17999267578125,389.6499938964844,402.2900085449219,27915800,USD,NMS,2026-08-10T22:49:08+09:00
2026-07-20,個別株,マイクロン,MU,yahoo,885.5700073242188,901.0,858.9000244140625,865.4600219726562,37705200,USD,NMS,2026-08-10T22:49:08+09:00
2026-07-20,為替,メキシコペソ/円,MXNJPY=X,yahoo,9.260866165161133,9.319334030151367,9.254222869873047,9.26140308380127,0,JPY,CCY,2026-08-11T07:30:36+09:00
2026-07-20,個別株,エヌビディア,NVDA,yahoo,205.8699951171875,207.74000549316406,202.27999877929688,203.27999877929688,88701500,USD,NMS,2026-08-10T22:49:08+09:00
2026-07-20,個別株,オラクル,ORCL,yahoo,124.2699966430664,125.48999786376953,120.02999877929688,121.37999725341797,36793200,USD,NYQ,2026-08-10T22:49:08+09:00
2026-07-20,個別株,パランティア,PLTR,yahoo,131.8800048828125,136.6199951171875,131.82000732421875,134.85000610351562,30571300,USD,NMS,2026-08-10T22:49:08+09:00
2026-07-20,個別株,クアルコム,QCOM,yahoo,175.5500030517578,176.25,169.89999389648438,170.32000732421875,9649600,USD,NMS,2026-08-10T22:49:08+09:00
2026-07-20,個別株,SAP,SAP.DE,yahoo,138.0,140.0399932861328,134.97999572753906,138.25999450683594,1995160,EUR,GER,2026-08-10T22:49:08+09:00
2026-07-20,個別株,サンディスク,SNDK,yahoo,1408.780029296875,1454.989990234375,1375.6099853515625,1390.949951171875,12572000,USD,NMS,2026-08-10T22:49:08+09:00
2026-07-20,為替,トルコリラ/円,TRYJPY=X,yahoo,3.4412689208984375,3.445460081100464,3.4365200996398926,3.440809965133667,0,JPY,CCY,2026-08-11T07:30:36+09:00
2026-07-20,個別株,テスラ,TSLA,yahoo,386.04998779296875,386.6099853515625,369.42999267578125,369.57000732421875,33901500,USD,NMS,2026-08-10T22:49:08+09:00
